start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14% HS40, 18% citric, 1200ppm Cap B, 1.1% APG (18) - April 11 - 70C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20x Dilution ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Zeta_Dilution,Conductivity_Dilution,Size_Dilution,PI_Dilution,Zeta_Concentrate,Conductivity_Concentrate,Size_Concentrate,PI_Concentrate,Zeta_One stream,Conductivity_One stream,Size_One stream,PI_One stream,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Dec-24,,Clear solution,-5.58,12.12,35.65,0.4783,-4.015,9.445,81.73,0.3928,-5.138,9.539,68.02,0.3748,,,,,,,,,,,,,,,,,,,,,,
Day 35,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,(3:1),Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 108)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,(3:1),Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Zeta_Dilution,Conductivity_Dilution,Size_Dilution,PI_Dilution,Zeta_Concentrate,Conductivity_Concentrate,Size_Concentrate,PI_Concentrate,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Dec-24,,Clear solution,-10.98,11.76,38.54,0.6116,-4.802,9.342,74.95,0.5617,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 35,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,(3:1),Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 3% AOS, 3% APG, 1% CapB (AOS 97)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,18-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2.5% AOS, 4% APG, 1% CapB (AOS 98) - pH 2.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,Temp 40C,,no change after 1 day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Zeta_Dilution,Conductivity_Dilution,Size_Dilution,PI_Dilution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,18-Dec-24,,Clear solution,-4.071,9.051,73.72,0.5658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,3:1 ratio,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Zeta_Dilution,Conductivity_Dilution,Size_Dilution,PI_Dilution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Dec-24,,Clear solution,-10.5,12.15,51.11,0.5671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,3:1 ratio,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,Zeta_Dilution,Conductivity_Dilution,Size_Dilution,PI_Dilution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Dec-24,,Clear solution,-11.17,11.53,135.8,0.2761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2.8% AOS, 2.2% APG, 0.5% CapB (AOS 102)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,18-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 8% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 107) -  unstable conc. feb 10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 36,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 0.9% CapB, 2.5% AOS, 3% APG (AOS 100)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,18-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,09-Jan-25,,gel prec.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 10% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 110)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 36,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 108)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 30,19-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 35,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20-Feb-25,,gel precipitate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 30,19-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 10% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 111)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70x Dilution ,,Temp 40C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,19-Dec-24,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 36,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 1% CapB, 2% AOS, 5% APG (AOS 113) -  cloudy precipitated concentrate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (AFC 17-20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,40C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,13-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (AFC 25-29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,40C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 1.5% CapB, 3.5% AOS, 4.4% APG (No name 46) - unstable concentrate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 1% CapB, 2.2% AOS, 4.4% APG (No name 47) - unstable concentrate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 6% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 168)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,35C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 6% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 169)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,35C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6% HS, 6% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 171)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,35C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6% HS, 8% Citric, 1% CapB, 2.5% AOS, 4% APG (AOS 170) - unstable Conc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,(unsatable RT concentrate),discontinued ,35C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,24-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6% HS, 10% Citric, 2% AOS, 4.2% APG, 0.9% CapB (No name X1) - unstable Concentrate ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2% AOS, 4.2% APG, 0.9% CapB (No name X2) - unstable Concentrate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 2.2% AOS, 0.9% CapB, 4.2% APG (AOS 177)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,35C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,31-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 2% AOS, 0.9% CapB, 4.4% APG (AOS 178)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,35C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,31-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 2.2% AOS, 0.9% CapB, 4.2% APG (AOS 177-1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,35C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,31-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (AFC 1-4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,40C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,29-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (AFC 5-8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,40C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,29-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (AFC 9-12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,40C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,29-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (AFC 13-15),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,40C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,29-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2% AOS, 10% APG, 1.1% CapB (208)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,45C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,07-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3,10-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2.8% AOS, 8% APG, 1.1% CapB (209)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,45C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,07-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3,10-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2% AOS, 8% APG, 1.1% CapB (210)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,45C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,07-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 3,10-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7% HS, 10% Citric, 2% AOS, 8% APG, 0.9% CapB (193)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,45C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,10-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9% HS, 12% Citric, 2% AOS, 6% APG, 1% CapB (203)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,45C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,10-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 2% AOS, 6% APG, 0.9% CapB (211)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,45C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,10-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 0.6% AOS, 9% APG, 0.42% CapB (sac 49)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,45C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,10-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (AFC 30-34),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,40C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (AFC 21-24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,40C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,13-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"%HS (AFC 35-36, 38-39)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,40C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%HS (AFC 40-45),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,40C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,20-Jan-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10% HS, 10% Citric, 2% AOS, 8% APG, 1.1% CapB (197)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,45C,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,10-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9% HS, 12% Citric, 2.5% AOS, 7% APG, 1.1% CapB (205)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,45C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,10-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 2% AOS, 6% APG, 1% CapB (212)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,,45C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,10-Feb-25,,Clear solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08-Apr-25,,Clear solution,discontinued ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7% HS, 12% Citric, 9% APG, 0.3% CapB (sac 60)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,(unsatable RT concentrate),,45C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,10-Feb-25,,Thick white precipitate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8% HS, 12% Citric, 8.2% APG, 0.28% CapB (sac 30)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40x Dilution ,,45C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,pH,Observation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day 0 ,10-Feb-25,,Thick white precipitate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
